stock_id,industry,best_short,best_long,fee_bps,table,test_total_return_strategy,test_total_return_bh,test_outperform,test_sharpe_strategy,test_mdd_strategy,test_excess_return
0050,ETF,40,200,20.0,price_adj_daily,1.5715775878251264,3.356228956228943,0,0.8820838584540507,-0.28210213187902855,-1.7846513684038166
0051,ETF,40,200,20.0,price_adj_daily,1.6148716938705991,3.092128801431146,0,1.023269121657282,-0.3128813559322037,-1.477257107560547
0052,ETF,40,200,20.0,price_adj_daily,3.71012977655891,6.05586592178776,0,1.2127803703526436,-0.29502369668246375,-2.34573614522885
0053,ETF,40,200,20.0,price_adj_daily,2.1403080874709652,4.564770932069523,0,0.977026105372585,-0.2821206383554231,-2.424462844598558
0054,ETF,40,200,20.0,price_adj_daily,0.06810075142636252,0.5720645520311627,0,0.2091801863772986,-0.3027638190954772,-0.5039638006048002
0055,ETF,40,200,20.0,price_adj_daily,0.5192971086370948,1.4844479004665714,0,0.5175241786992969,-0.3228799611683437,-0.9651507918294766
0056,ETF,40,200,20.0,price_adj_daily,0.8519944412371601,1.606390704429915,0,0.8119608695227408,-0.25139664804469264,-0.754396263192755
0057,ETF,40,200,20.0,price_adj_daily,1.6317271297803142,3.206471494607065,0,0.913224209232451,-0.28649080735411625,-1.574744364826751
0061,ETF,40,200,20.0,price_adj_daily,-0.2887445794893587,0.6062717770034829,0,-0.2025425082278392,-0.4376669236949636,-0.8950163564928416
2323,光電業,5,20,20.0,price_adj_daily,0.8252522776047442,1.0262664165103184,0,0.44204468451476736,-0.37937377135884787,-0.20101413890557418
2349,光電業,5,20,20.0,price_adj_daily,-0.509502357328908,-0.23423423423423584,0,-0.2002570968737931,-0.688067082142618,-0.2752681230946722
2374,光電業,5,20,20.0,price_adj_daily,4.063517333951775,6.168215613382873,0,0.8970109983435784,-0.3078271867303183,-2.1046982794310987
2393,光電業,5,20,20.0,price_adj_daily,1.2362728615178882,1.7462686567164334,0,0.6174749007489843,-0.35598055778973514,-0.5099957951985452
2406,光電業,5,20,20.0,price_adj_daily,3.30922782527284,1.1729776247848531,1,0.76714374380815,-0.5304610161391299,2.136250200487987
2409,光電業,5,20,20.0,price_adj_daily,0.48048708569113385,0.1767531219980769,1,0.34583574217176843,-0.47086924746196523,0.30373396369305694
