stock_id,industry,best_short,best_long,fee_bps,table,test_total_return_strategy,test_total_return_bh,test_outperform,test_sharpe_strategy,test_mdd_strategy,test_excess_return
8354,其他,10,20,10.0,price_daily,-0.2982530990475458,-0.13978494623656135,0,-0.26996175843054726,-0.4036456346777275,-0.15846815281098448
8401,其他,10,20,10.0,price_daily,0.31914711350666325,1.3941908713692963,0,0.3045507743744285,-0.2816165145462629,-1.075043757862633
8404,其他,10,20,10.0,price_daily,-0.02612468504228438,-0.42962962962963014,1,0.10594728821793563,-0.5041103939407594,0.40350494458734576
8411,其他,10,20,10.0,price_daily,0.46963037062233104,2.220446049250313e-15,1,0.4227859508604014,-0.21179786651645804,0.4696303706223288
8418,其他,10,20,10.0,price_daily,-0.43283970077014167,-0.35611510791366985,0,-0.6371697779500183,-0.5090430365509262,-0.07672459285647182
8421,其他,10,20,10.0,price_daily,-0.2214335379641833,-0.21551724137931083,0,-0.031058807237408618,-0.4801849139869072,-0.005916296584872471
8426,其他,10,20,10.0,price_daily,-0.04649164957513097,0.2266666666666719,0,0.13413330423186448,-0.6532887968826628,-0.27315831624180287
8427,其他,10,20,10.0,price_daily,0.039433922765822915,0.8655043586550502,0,0.18908471979385824,-0.3931701706956049,-0.8260704358892272
8435,其他,10,20,10.0,price_daily,0.135966013760507,0.15151515151515227,0,0.22117760199638425,-0.21842039286046655,-0.015549137754645281
8437,其他,10,20,10.0,price_daily,-0.26890704133222343,-0.9157248157248157,1,-0.13026312791392136,-0.5322368896728449,0.6468177743925922
8442,其他,10,20,10.0,price_daily,-0.16961767503150482,0.16805324459234083,0,-0.019097880542280673,-0.43751401519557975,-0.33767091962384566
8444,其他,10,20,10.0,price_daily,1.73312448287516,-0.8842857142857142,1,0.7322582515228964,-0.31063347766052707,2.6174101971608743
8463,其他,10,20,10.0,price_daily,-0.14140740962959963,0.013307984790872363,0,0.03235107758230253,-0.6367022978725327,-0.154715394420472
8466,其他,10,20,10.0,price_daily,0.0749682809296921,-0.5929368029739777,1,0.1456810214887216,-0.3553964850848802,0.6679050839036698
8480,其他,10,20,10.0,price_daily,-0.4195898324839691,-0.33122529644268817,0,-1.1389480290941318,-0.46991064645157077,-0.08836453604128092
8481,其他,10,20,10.0,price_daily,0.18268197541090592,-0.17461928934010462,1,0.24669016506407773,-0.28976160121236305,0.35730126475101054
8489,其他,10,20,10.0,price_daily,-0.5752283497688464,-0.7022222222222227,1,-0.3466938987529074,-0.7607128990679406,0.12699387245337634
8905,其他,10,20,10.0,price_daily,0.3425993301957586,0.9003115264797417,0,0.3037390339038134,-0.37889644964601543,-0.557712196283983
8906,其他,10,20,10.0,price_daily,0.8969027484349352,2.764150943396229,0,0.505232220664911,-0.4333910723829656,-1.8672481949612938
8916,其他,10,20,10.0,price_daily,0.14880797628249187,0.11160714285713946,1,0.2123391237996985,-0.23117558297715846,0.03720083342535241
8921,其他,10,20,10.0,price_daily,-0.44656205516299186,0.39062500000000155,0,-0.30129604090233153,-0.5592435233692787,-0.8371870551629934
8929,其他,10,20,10.0,price_daily,-0.20033331061484683,-0.30800000000000105,1,-0.002582114202979902,-0.478990003104919,0.10766668938515422
8932,其他,10,20,10.0,price_daily,4.057782372075302,8.490084985835686,0,0.8483410939576632,-0.5792820729175964,-4.432302613760385
8934,其他,10,20,10.0,price_daily,-0.3371393622842104,-0.08259212198221033,0,-0.8197864268977194,-0.4390010060767191,-0.25454724030200004
8935,其他,10,20,10.0,price_daily,2.740336392432764,1.4515738498789363,1,0.786959058882925,-0.3736319068013375,1.2887625425538278
8936,其他,10,20,10.0,price_daily,2.405878922565004,1.812182741116735,1,0.7649974961740782,-0.38362613081824204,0.5936961814482689
8937,其他,10,20,10.0,price_daily,3.990384663771982,9.446735395189009,0,0.9348229025756152,-0.4001377690450496,-5.456350731417027
8942,其他,10,20,10.0,price_daily,-0.5005586910780907,-0.4559701492537299,0,-0.6481116689628601,-0.5646108923353492,-0.04458854182436078
9945,其他,10,20,10.0,price_daily,-0.41080120111053964,-0.3340782122905017,0,-0.13599164776710443,-0.6247873236929647,-0.07672298882003792
2312,其他電子業,10,20,10.0,price_daily,1.550375193922191,1.2178217821782131,1,0.6067798694407053,-0.535772251099316,0.3325534117439779
2317,其他電子業,10,20,10.0,price_daily,1.7200787276972336,2.255649717514117,0,0.7997357004719164,-0.41619882627754157,-0.5355709898168834
2354,其他電子業,10,20,10.0,price_daily,-0.10283980634130496,0.019834710743800832,0,0.040141067808205096,-0.469561537992802,-0.1226745170851058
2359,其他電子業,10,20,10.0,price_daily,1.6011076303451834,5.914600550964191,0,0.5715426132955469,-0.41702234092389057,-4.313492920619007
2360,其他電子業,10,20,10.0,price_daily,1.1181923773951388,5.5677966101695215,0,0.5044419716806935,-0.45040279732960076,-4.449604232774383
2373,其他電子業,10,20,10.0,price_daily,-0.47744134561609775,-0.4170124481327804,0,-1.0730245529614804,-0.4877070309640624,-0.06042889748331737
2390,其他電子業,10,20,10.0,price_daily,0.45294760197529715,-0.09400921658986972,1,0.3311970900945156,-0.5326251238945543,0.5469568185651669
2404,其他電子業,10,20,10.0,price_daily,5.8094937597867835,9.579710144927502,0,1.1732137325749032,-0.38743083147465107,-3.770216385140718
2423,其他電子業,10,20,10.0,price_daily,0.1580560713897441,1.375809935205183,0,0.2085110966725898,-0.32569359646685203,-1.2177538638154388
2433,其他電子業,10,20,10.0,price_daily,0.1593372829887505,0.12826603325415986,1,0.3046067770237037,-0.18437249765792119,0.031071249734590634
2459,其他電子業,10,20,10.0,price_daily,0.775770908246634,0.8515406162464922,0,0.8085150828747646,-0.16162899743849224,-0.07576970799985827
2461,其他電子業,10,20,10.0,price_daily,0.2069064334743198,0.10780669144981503,1,0.23513346170901814,-0.5259398940509803,0.09909974202450478
2464,其他電子業,10,20,10.0,price_daily,0.5516407364823588,0.4738095238095281,1,0.3775614364817067,-0.5051629790603476,0.07783121267283066
2474,其他電子業,10,20,10.0,price_daily,-0.12159506864103731,-0.07555555555555915,0,-0.00029312744463357135,-0.3601632394753671,-0.046039513085478156
2477,其他電子業,10,20,10.0,price_daily,0.03303280995932534,0.17574257425742856,0,0.1562700490104025,-0.49382797908421794,-0.14270976429810323
2482,其他電子業,10,20,10.0,price_daily,1.4337788261914213,0.5818181818181885,1,0.5450363632562493,-0.5583995964675299,0.8519606443732328
2488,其他電子業,10,20,10.0,price_daily,-0.02888384452964765,0.5454545454545419,0,0.07796897305283824,-0.47326535921329316,-0.5743383899841895
3018,其他電子業,10,20,10.0,price_daily,-0.5734257028741714,-0.6587183308494788,1,-0.33333640539879106,-0.7532669802839709,0.08529262797530746
3030,其他電子業,10,20,10.0,price_daily,2.458866565361718,3.19956140350876,0,0.8793477485663559,-0.4290218440474949,-0.740694838147042
3043,其他電子業,10,20,10.0,price_daily,0.7763272819588585,7.663967611336046,0,0.412192022283051,-0.7238483389357987,-6.887640329377188
3305,其他電子業,10,20,10.0,price_daily,4.888337713310424,4.476190476190483,1,0.9193999879033774,-0.46710076648720533,0.4121472371199406
5225,其他電子業,10,20,10.0,price_daily,2.530740373019598,2.8607350096711874,0,0.718219891716594,-0.6421428734438988,-0.32999463665158935
6139,其他電子業,10,20,10.0,price_daily,6.904563786901424,20.64705882352941,0,1.066110762710413,-0.40421292828423094,-13.742495036627986
6192,其他電子業,10,20,10.0,price_daily,0.650524071199416,0.7199999999999909,0,0.5104159116451847,-0.31188955156969456,-0.06947592880057485
6196,其他電子業,10,20,10.0,price_daily,1.8850644452425245,4.747126436781595,0,0.6807726611845515,-0.3403629544529131,-2.86206199153907
6201,其他電子業,10,20,10.0,price_daily,0.8528266924572951,0.9187817258883277,0,0.6960206459777047,-0.20628132469922245,-0.0659550334310326
6215,其他電子業,10,20,10.0,price_daily,2.1561894866094886,6.0242214532871445,0,0.6508689882588362,-0.4121447777291092,-3.868031966677656
6283,其他電子業,10,20,10.0,price_daily,0.5110436028759724,-0.25655976676384684,1,0.3471431670974095,-0.49361512250000794,0.7676033696398192
6409,其他電子業,10,20,10.0,price_daily,0.34088849932508114,0.8081936685288753,0,0.2947549298422189,-0.47401861109719035,-0.46730516920379417
6438,其他電子業,10,20,10.0,price_daily,1.0234621909089059,1.257799671592767,0,0.48168664207650147,-0.40810243904466925,-0.23433748068386118
6558,其他電子業,10,20,10.0,price_daily,3.1950122864175867,-0.18322295805739497,1,0.7919633013289327,-0.46277518115729765,3.3782352444749817
8201,其他電子業,10,20,10.0,price_daily,0.8918875937088853,0.05098039215686234,1,0.4489314359253,-0.4388143614820391,0.8409072015520229
1785,其他電子類,10,60,10.0,price_daily,-0.34319725819639646,2.643835616438349,0,-0.043041471751606795,-0.7385083558891453,-2.987032874634745
3067,其他電子類,10,60,10.0,price_daily,0.06564657205667124,0.8812877263581527,0,0.2112788964552752,-0.7379895656681399,-0.8156411543014814
3093,其他電子類,10,60,10.0,price_daily,-0.642434504825661,-0.03564727954971558,0,-0.04735777171347276,-0.8936809911587021,-0.6067872252759454
3131,其他電子類,10,60,10.0,price_daily,10.9713139347623,13.786729857819983,0,1.0855779380190747,-0.4475523294155094,-2.8154159230576834
3219,其他電子類,10,60,10.0,price_daily,1.5215276462100893,5.899999999999983,0,0.5813587298461986,-0.6758567621642687,-4.378472353789894
3285,其他電子類,10,60,10.0,price_daily,-0.46814372496155476,0.5951086956521667,0,-0.21673028919554166,-0.6974828791821479,-1.0632524206137215
3289,其他電子類,10,60,10.0,price_daily,0.004309975912124342,1.5727069351230538,0,0.17271353839628226,-0.5598274535104388,-1.5683969592109295
3303,其他電子類,10,60,10.0,price_daily,0.606264147636985,1.3194805194805155,0,0.4144077884797973,-0.44001416772402224,-0.7132163718435305
3324,其他電子類,10,60,10.0,price_daily,4.739009198622779,9.316649642492301,0,0.8369625122701406,-0.43967272918474787,-4.577640443869522
3373,其他電子類,10,60,10.0,price_daily,3.967148769835613,0.09937888198758138,1,0.8139712688232263,-0.45611849221615197,3.8677698878480316
3402,其他電子類,10,60,10.0,price_daily,0.42033258687730224,3.678260869565248,0,0.3244087509541463,-0.5228497975688269,-3.2579282826879457
5383,其他電子類,10,60,10.0,price_daily,2.8162297254774566,3.6111111111111125,0,0.9187705306122144,-0.35804565736392335,-0.7948813856336558
5452,其他電子類,10,60,10.0,price_daily,0.036967802071744105,3.9647887323943776,0,0.19591509488070077,-0.7892920149285153,-3.9278209303226337
5489,其他電子類,10,60,10.0,price_daily,0.0004859151117804217,0.06481481481481355,0,0.09465840746289261,-0.31751667431732833,-0.06432889970303313
5493,其他電子類,10,60,10.0,price_daily,0.10469932112632563,2.22142857142857,0,0.18615898436621225,-0.5794809888113692,-2.1167292503022446
5536,其他電子類,10,60,10.0,price_daily,0.7907972506539314,3.607669616519175,0,0.45467092774977724,-0.6629112856039943,-2.8168723658652435
6146,其他電子類,10,60,10.0,price_daily,0.15425431227319986,0.13074204946995494,1,0.205808549078091,-0.3465019229772832,0.02351226280324492
6151,其他電子類,10,60,10.0,price_daily,1.7106397668398743,0.514492753623192,1,0.6977389950072485,-0.36748224783651506,1.1961470132166823
6238,其他電子類,10,60,10.0,price_daily,0.15400129644327354,0.10802469135802362,1,0.4910859425042335,-0.2601005200832045,0.04597660508524992
6247,其他電子類,10,60,10.0,price_daily,-0.04677162038279259,0.49999999999999867,0,0.08839701871583806,-0.4144883134326368,-0.5467716203827913
6512,其他電子類,10,60,10.0,price_daily,-0.37984098538111155,0.27384615384615185,0,-0.1377597830685554,-0.5067432792365898,-0.6536871392272634
8085,其他電子類,10,60,10.0,price_daily,2.3045938809418876,2.3880903490759846,0,0.6645616343098898,-0.4881402201195256,-0.08349646813409706
8092,其他電子類,10,60,10.0,price_daily,0.1828651406273567,0.6099893730074288,0,0.23242999430276687,-0.4765826847844091,-0.42712423238007213
8183,其他電子類,10,60,10.0,price_daily,-0.32888185907374357,0.8511235955056089,0,0.0020250674055583926,-0.762464371413495,-1.1800054545793524
8431,其他電子類,10,60,10.0,price_daily,0.2772305434293785,0.8243243243243161,0,0.2710934437764174,-0.5900129478950343,-0.5470937808949377
8455,其他電子類,10,60,10.0,price_daily,-0.0280388463181398,-0.11392405063291366,1,0.17441788556442134,-0.5629378305690907,0.08588520431477387
1742,化學工業,30,200,10.0,price_daily,-0.4953486603362929,-0.21839080459770266,0,-0.28810025201214984,-0.5867192558364421,-0.2769578557385902
4706,化學工業,30,200,10.0,price_daily,0.6511273857444666,0.614130434782596,1,0.46238068219016265,-0.2414307004470938,0.03699695096187061
4707,化學工業,30,200,10.0,price_daily,-0.2737007596046831,0.024999999999986366,0,-0.131594777044139,-0.45087216442930955,-0.29870075960466946
4711,化學工業,30,200,10.0,price_daily,-0.043300113937960294,-0.04458598726115015,1,0.08208649871878321,-0.42006362386123475,0.0012858733231898567
4714,化學工業,30,200,10.0,price_daily,-0.033999010721528555,0.31250000000000244,0,0.13483712203848,-0.4774601204937391,-0.346499010721531
4716,化學工業,30,200,10.0,price_daily,-0.22237799220370502,-0.17587939698492638,0,-0.006757361205785043,-0.5103991909573377,-0.04649859521877864
4721,化學工業,30,200,10.0,price_daily,0.5462082383898152,-0.11673151750972788,1,0.36987017248619525,-0.34285714285714297,0.6629397558995431
6509,化學工業,30,200,10.0,price_daily,0.6411135827098815,0.7352941176470615,0,0.4030685242043195,-0.5204460671370049,-0.09418053493718004
1701,化學生技醫療,10,20,10.0,price_daily,-0.1498248281638026,0.1685082872928192,0,-0.03526409902442875,-0.44000831102035476,-0.3183331154566218
1707,化學生技醫療,10,20,10.0,price_daily,-0.3245303691484275,-0.3359580052493454,1,-0.3824421682893984,-0.39022172300940394,0.011427636100917904
1708,化學生技醫療,10,20,10.0,price_daily,0.38692562147318066,0.26824457593688433,1,0.3133445280090359,-0.36899593074546355,0.11868104553629633
1709,化學生技醫療,10,20,10.0,price_daily,-0.2796783835350567,0.12499999999999778,0,-0.12064561486798704,-0.40664561306367675,-0.4046783835350545
1710,化學生技醫療,10,20,10.0,price_daily,-0.30099475429236455,-0.5174418604651164,1,-0.16332518627108483,-0.44883623024194375,0.21644710617275187
1711,化學生技醫療,10,20,10.0,price_daily,-0.01941235595004409,0.1784615384615411,0,0.12508524336526403,-0.5079602694583143,-0.1978738944115852
1712,化學生技醫療,10,20,10.0,price_daily,0.46898804588965337,1.6119402985074647,0,0.39497699037668776,-0.25839264683176866,-1.1429522526178113
1713,化學生技醫療,10,20,10.0,price_daily,0.12484222142617929,1.381578947368416,0,0.18804700589506368,-0.3343747042032159,-1.2567367259422366
1714,化學生技醫療,10,20,10.0,price_daily,0.13073956839438017,0.24307692307691786,0,0.19100264749933574,-0.3808896981727177,-0.1123373546825377
1717,化學生技醫療,10,20,10.0,price_daily,0.1321153237096664,0.7441364605543606,0,0.19265738534713886,-0.6018815758601574,-0.6120211368446942
1718,化學生技醫療,10,20,10.0,price_daily,-0.3597900030023673,-0.3274509803921545,0,-0.2189155660486862,-0.5572421759556292,-0.03233902261021282
1720,化學生技醫療,10,20,10.0,price_daily,0.30095942752253535,0.8698412698412725,0,0.2922295684792704,-0.30154485461189284,-0.5688818423187372
1721,化學生技醫療,10,20,10.0,price_daily,1.5464430550360722,0.6417910447761328,1,0.5935235462907256,-0.4034216851133513,0.9046520102599394
1722,化學生技醫療,10,20,10.0,price_daily,0.10279802681253192,0.10648148148147141,0,0.17014722737756863,-0.35305612306424616,-0.00368345466893949
1723,化學生技醫療,10,20,10.0,price_daily,-0.27456156852544233,-0.5029197080291993,1,-0.2793091155293198,-0.3315340553591495,0.22835813950375694
1724,化學生技醫療,10,20,10.0,price_daily,0.16850570685533528,0.20463320463320867,0,0.5197268733001218,-0.10387974382127874,-0.036127497777873385
